Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
NE;BA;SALVADOR;POSTO DE GASOLINA FELICI LTDA; 00.138.957/0001-07;AVENIDA PRESIDENTE CASTELO BRANCO;SN;;SAUDE;40045-050;DIESEL S10;09/09/2024;5,89;;R$ / litro;VIBRA
NE;BA;SALVADOR;POSTO 4 COMERCIO DE COMBUSTIVEIS LTDA; 00.062.382/0004-20;AVENIDA CARDEAL AVELAR BRANDAO VILELA;2505;;MATA ESCURA;41110-000;DIESEL;11/09/2024;5,76;;R$ / litro;BRANCA
NE;BA;SALVADOR;POSTO 4 COMERCIO DE COMBUSTIVEIS LTDA; 00.062.382/0004-20;AVENIDA CARDEAL AVELAR BRANDAO VILELA;2505;;MATA ESCURA;41110-000;DIESEL S10;11/09/2024;5,78;;R$ / litro;BRANCA
NE;BA;VALENCA;IDVALDO MONTEIRO & FILHOS LTDA; 03.867.369/0001-94;RUA DA AGUAZINHA;153;;CENTRO;45400-000;DIESEL;10/09/2024;5,95;;R$ / litro;LARCO
NE;BA;VALENCA;IDVALDO MONTEIRO & FILHOS LTDA; 03.867.369/0001-94;RUA DA AGUAZINHA;153;;CENTRO;45400-000;DIESEL S10;10/09/2024;5,99;;R$ / litro;LARCO
NE;BA;VALENCA;AZULAO COMERCIO DE COMBUSTIVEIS EIRELI; 03.258.218/0001-39;RODOVIA BA 001;S/N;KM 0(ZERO);TRECHO VAL/TAPEROA;45400-000;DIESEL S10;10/09/2024;5,97;;R$ / litro;BRANCA
NE;BA;VALENCA;ORGANIZACAO GUAIBIM LTDA; 01.878.111/0001-68;AVENIDA ANTONIO CARLOS MAGALHAES;500;;SÃO FELIX;45400-000;DIESEL;10/09/2024;5,95;;R$ / litro;BRANCA
NE;BA;VALENCA;ORGANIZACAO GUAIBIM LTDA; 01.878.111/0001-68;AVENIDA ANTONIO CARLOS MAGALHAES;500;;SÃO FELIX;45400-000;DIESEL S10;10/09/2024;5,99;;R$ / litro;BRANCA
NE;CE;ICO;COMERCIAL DE PETROLEO PARAIBANO LTDA; 05.483.270/0001-14;AVENIDA MONSENHOR FROTA;673;;NOVO CENTRO;63430-000;DIESEL;12/09/2024;6,16;;R$ / litro;BRANCA
NE;CE;ICO;COMERCIAL DE PETROLEO PARAIBANO LTDA; 05.483.270/0001-14;AVENIDA MONSENHOR FROTA;673;;NOVO CENTRO;63430-000;DIESEL S10;12/09/2024;6,29;;R$ / litro;BRANCA
NE;CE;ICO;POSTO DE COMBUSTIVEIS SENHORA SANTANA I- EIRELI; 04.931.921/0001-29;AVENIDA JOSEFA NOGUEIRA MONTEIRO;1681;TERREO;CENTRO;63430-000;DIESEL;12/09/2024;6,49;;R$ / litro;BRANCA
NE;CE;ICO;POSTO DE COMBUSTIVEIS SENHORA SANTANA I- EIRELI; 04.931.921/0001-29;AVENIDA JOSEFA NOGUEIRA MONTEIRO;1681;TERREO;CENTRO;63430-000;DIESEL S10;12/09/2024;6,49;;R$ / litro;BRANCA
NE;CE;LIMOEIRO DO NORTE;NOVO TEMPO COMERCIO DE COMBUSTIVEIS LTDA; 08.077.231/0001-05;RUA SABINO ROBERTO DE FREITAS;2889;;CENTRO;62930-000;DIESEL S10;11/09/2024;6,39;;R$ / litro;BRANCA
NE;CE;LIMOEIRO DO NORTE;BEZERRA E FILHO LTDA; 05.267.406/0002-30;AVENIDA DOM AURELIANO MATOS;2110;;CENTRO;62930-000;DIESEL S10;11/09/2024;6,19;;R$ / litro;BRANCA
NE;CE;LIMOEIRO DO NORTE;GURGEL LOBO COMERCIO DE DERIVADOS DE PETROLEO LTDA; 02.479.591/0001-57;RUA CEL. ANTONIO JOAQUIM;1060;;CENTRO;62930-000;DIESEL;11/09/2024;6,39;;R$ / litro;BRANCA
NE;CE;LIMOEIRO DO NORTE;GURGEL LOBO COMERCIO DE DERIVADOS DE PETROLEO LTDA; 02.479.591/0001-57;RUA CEL. ANTONIO JOAQUIM;1060;;CENTRO;62930-000;DIESEL S10;11/09/2024;6,39;;R$ / litro;BRANCA
NE;CE;SOBRAL;ECONOGÁS DO BRASIL DIST. DERIV. DE PET. BIOC. E GÁS NAT; 08.775.979/0002-62;RUA TABELIÃO IDELFONSO CAVALCANTI;455;;CENTRO;62010-000;DIESEL S10;12/09/2024;6,36;;R$ / litro;RAIZEN
NE;CE;SOBRAL;T. C. DE VASCONCELOS & CIA LTDA; 07.380.155/0002-20;AVENIDA CEL. JOSE EUCLIDES FERREIRA GOMES;970;;EXPECTATIVA;62040-254;DIESEL S10;12/09/2024;6,39;;R$ / litro;VIBRA
NE;CE;SOBRAL;AUTO POSTO PIONEIRO LTDA; 07.428.286/0001-50;AVENIDA JOHN SANFORD;704;;JUNCO;62030-000;DIESEL S10;12/09/2024;6,39;;R$ / litro;VIBRA
NE;CE;SOBRAL;V.C.EMPREENDIMENTOS LTDA; 03.551.935/0002-35;AVENIDA JOSE EUCLIDES FERREIRA GOMES;30;POSTO FLASH;CORACAO DE JESUS;62043-070;DIESEL S10;12/09/2024;6,38;;R$ / litro;RAIZEN
NE;CE;SOBRAL;COMERCIAL DE COMBUSTIVEIS TREZE DE MAIO LTDA; 05.980.738/0001-86;AVENIDA JONH SANFORD;1943;;JUNCO;62114-000;DIESEL S10;12/09/2024;6,39;;R$ / litro;BRANCA
NE;CE;SOBRAL;CENTER POSTO COMERCIAL LTDA; 02.905.892/0001-03;AVENIDA JOSE ARIMATEIA MONTE E SILVA;425;;CAMPOS DOS VELHOS;62114-000;DIESEL S10;12/09/2024;6,39;;R$ / litro;VIBRA
NE;CE;SOBRAL;POSTO PRINCESA DO NORTE LTDA; 01.914.855/0001-90;RUA MENINO DEUS;691;;CENTRO;62010-310;DIESEL S10;12/09/2024;6,39;;R$ / litro;IPIRANGA
NE;CE;SOBRAL;GLORIMAR PETROLEO E LUBRIFICANTES LTDA; 01.488.905/0001-15;AVENIDA DOM JOSE;1449;;CENTRO;62010-290;DIESEL S10;12/09/2024;6,38;;R$ / litro;RAIZEN
CO;DF;BRASILIA;DRIVE CAR TRANSPORTES E COMBUSTIVEIS LTDA; 00.012.211/0003-06;AREA ESPECIAL PLLR;1;SLC;GAMA;72460-000;DIESEL S10;09/09/2024;5,79;;R$ / litro;RAIZEN
CO;DF;BRASILIA;CASCOL COMBUSTIVEIS PARA VEICULOS LTDA; 00.306.597/0015-00;QUADRA QR 516 CONJUNTO 13B LOTE LOTE;1;;SAMAMBAIA SUL;70772-500;DIESEL S10;11/09/2024;5,98;;R$ / litro;BRANCA
CO;DF;BRASILIA;BRASAL COMBUSTIVEIS LTDA; 00.097.626/0001-68;SETOR SIA Quadra 2-C;S/N;LOTE  01;ZONA INDUSTRIAL (GUARA);71200-025;DIESEL;09/09/2024;5,99;;R$ / litro;RAIZEN
CO;DF;BRASILIA;BRASAL COMBUSTIVEIS LTDA; 00.097.626/0001-68;SETOR SIA Quadra 2-C;S/N;LOTE  01;ZONA INDUSTRIAL (GUARA);71200-025;DIESEL S10;09/09/2024;5,99;;R$ / litro;RAIZEN
CO;DF;BRASILIA;M L SOUZA & CIA LTDA; 00.005.892/0001-13;QUADRA C 6;S/N;LOTE  01/02;TAGUATINGA CENTRO (TAGUATINGA);72010-060;DIESEL;09/09/2024;5,69;;R$ / litro;TOTALENERGIES
SE;ES;LINHARES;AUTO SERVICO FLORESTA LTDA; 05.609.081/0001-45;AVENIDA PREFEITO SAMUEL BATISTA CRUZ;1276;;ARACA;29900-100;DIESEL;10/09/2024;5,89;;R$ / litro;VIBRA
SE;ES;LINHARES;POSTO VIENA LTDA - ME; 04.008.437/0001-22;AVENIDA PREFEITO SAMUEL BATISTA CRUZ;3764;;NOVO HORIZONTE;29902-101;DIESEL S10;10/09/2024;5,99;;R$ / litro;RAIZEN
SE;ES;LINHARES;POSTO OURO NEGRO LTDA; 02.468.894/0001-74;AVENIDA SAMUEL BATISTA CRUZ;2319;;COLINA;29901-401;GNV;10/09/2024;4,69;;R$ / m³;VIBRA
SE;ES;SAO MATEUS;POSTO SD LTDA.; 00.762.780/0002-98;AVENIDA GURIRI;154;;GURIRI;29930-000;DIESEL S10;11/09/2024;6,09;;R$ / litro;VIBRA
SE;ES;SAO MATEUS;POSTO DAMIANI LTDA.; 03.348.196/0001-06;AVENIDA CENTRAL;567;;CARAPINA;29933-210;DIESEL;11/09/2024;5,89;;R$ / litro;VIBRA
SE;ES;SAO MATEUS;POSTO DAMIANI LTDA.; 03.348.196/0001-06;AVENIDA CENTRAL;567;;CARAPINA;29933-210;DIESEL S10;11/09/2024;5,99;;R$ / litro;VIBRA
SE;ES;SERRA;POSTO DE COMBUSTIVEIS OTAVIO EIRELI; 07.470.392/0001-00;AVENIDA ABDO SAAD;833;;JACARAIPE;29173-510;DIESEL;11/09/2024;5,89;;R$ / litro;RAIZEN
SE;ES;SERRA;AUTO SERVICO GASVIX LTDA; 05.684.518/0001-05;RODOVIA BR 101 NORTE;S/N;KM    8,5;CARAPINA GRANDE;29160-042;GNV;09/09/2024;4,95;;R$ / m³;VIBRA
SE;ES;SERRA;AUTO SERVICO GASVIX LTDA; 05.684.518/0001-05;RODOVIA BR 101 NORTE;S/N;KM    8,5;CARAPINA GRANDE;29160-042;DIESEL S10;09/09/2024;6,19;;R$ / litro;VIBRA
SE;ES;SERRA;AUTO POSTO SAO BENEDITO LTDA.; 05.757.150/0001-68;RUA FLORIANO PEIXOTO;104;;SAO JUDAS TADEU;29177-008;DIESEL S10;11/09/2024;6,25;;R$ / litro;BRANCA
SE;ES;SERRA;GEGEL AUTO POSTO LTDA; 05.738.923/0001-69;AVENIDA CENTRAL B;S/N;QUADRAEC VII;CIVIT II;29168-071;DIESEL;10/09/2024;6,29;;R$ / litro;RAIZEN
SE;ES;SERRA;POSTO CANOA DERIVADOS DE PETROLEO LTDA; 05.393.247/0001-39;AVENIDA BRASILIA;575;;PORTO CANOA;29168-600;DIESEL S10;11/09/2024;5,89;;R$ / litro;ALE
SE;ES;SERRA;AUTO POSTO WAVE LTDA; 04.361.389/0001-51;AVENIDA TALMA RODRIGUES RIBEIRO;5416 A;;PORTAL DE JACARAIPE;29173-795;DIESEL;10/09/2024;5,79;;R$ / litro;ALE
SE;ES;SERRA;AUTO POSTO WAVE LTDA; 04.361.389/0001-51;AVENIDA TALMA RODRIGUES RIBEIRO;5416 A;;PORTAL DE JACARAIPE;29173-795;DIESEL S10;10/09/2024;5,89;;R$ / litro;ALE
SE;ES;SERRA;BRENT PETROLEO LTDA; 03.811.983/0001-34;AVENIDA BRIGADEIRO EDUARDO GOMES;756;;JARDIM LIMOEIRO;29164-072;DIESEL;09/09/2024;5,74;;R$ / litro;BRANCA
SE;ES;SERRA;BRENT PETROLEO LTDA; 03.811.983/0001-34;AVENIDA BRIGADEIRO EDUARDO GOMES;756;;JARDIM LIMOEIRO;29164-072;DIESEL S10;09/09/2024;5,84;;R$ / litro;BRANCA
SE;ES;SERRA;REVEN-DERIVADOS DE PETROLEO LTDA.; 03.319.080/0001-30;RODOVIA GOVERNADOR MARIO COVAS;27384;"KM: 244.46;";CIDADE NOVA DA SERRA;29180-267;DIESEL;11/09/2024;5,79;;R$ / litro;RAIZEN
SE;ES;SERRA;REVEN-DERIVADOS DE PETROLEO LTDA.; 03.319.080/0001-30;RODOVIA GOVERNADOR MARIO COVAS;27384;"KM: 244.46;";CIDADE NOVA DA SERRA;29180-267;DIESEL S10;11/09/2024;5,89;;R$ / litro;RAIZEN
SE;ES;SERRA;POSTO METROPOLITANO LTDA; 01.823.633/0001-62;VIA DOIS;226;ANEXO QUADRA 03 MODULO 03;TIMS;29161-373;DIESEL;10/09/2024;5,69;;R$ / litro;IPIRANGA
SE;ES;SERRA;POSTO METROPOLITANO LTDA; 01.823.633/0001-62;VIA DOIS;226;ANEXO QUADRA 03 MODULO 03;TIMS;29161-373;DIESEL S10;10/09/2024;5,79;;R$ / litro;IPIRANGA
SE;ES;SERRA;POSTO NOVO HORIZONTE LTDA; 01.766.076/0001-95;AVENIDA BRASIL;675;;NOVO HORIZONTE;29163-331;DIESEL;09/09/2024;5,79;;R$ / litro;IPIRANGA
SE;ES;SERRA;POSTO NOVO HORIZONTE LTDA; 01.766.076/0001-95;AVENIDA BRASIL;675;;NOVO HORIZONTE;29163-331;DIESEL S10;09/09/2024;5,89;;R$ / litro;IPIRANGA
SE;ES;SERRA;POSTO COLISEU LTDA; 01.425.947/0001-07;AVENIDA DESEMBARGADOR MARIO DA SILVA NUNES;1637;;JARDIM LIMOEIRO;29163-272;DIESEL;09/09/2024;5,74;;R$ / litro;VIBRA
SE;ES;SERRA;POSTO COLISEU LTDA; 01.425.947/0001-07;AVENIDA DESEMBARGADOR MARIO DA SILVA NUNES;1637;;JARDIM LIMOEIRO;29163-272;DIESEL S10;09/09/2024;5,84;;R$ / litro;VIBRA
SE;ES;SERRA;COMERCIAL RALORI LTDA; 00.611.875/0001-20;RODOVIA NORTE SUL;3595;LOTE  12 13 E 15;CIVIT II;29168-078;DIESEL;10/09/2024;6,19;;R$ / litro;VIBRA
SE;ES;SERRA;COMERCIAL RALORI LTDA; 00.611.875/0001-20;RODOVIA NORTE SUL;3595;LOTE  12 13 E 15;CIVIT II;29168-078;DIESEL S10;10/09/2024;6,29;;R$ / litro;VIBRA
SE;ES;SERRA;COMERCIAL RALORI LTDA; 00.611.875/0001-20;RODOVIA NORTE SUL;3595;LOTE  12 13 E 15;CIVIT II;29168-078;GNV;10/09/2024;4,89;;R$ / m³;VIBRA
SE;ES;VILA VELHA;POSTO MEDITERRÂNEO LTDA.; 05.904.268/0001-71;AVENIDA CARLOS LINDENBERG;1380;;COBILANDIA;29111-165;GNV;09/09/2024;4,99;;R$ / m³;VIBRA
SE;ES;VILA VELHA;AUTO POSTO SAO PEDRO LTDA; 05.463.954/0001-54;AVENIDA CARLOS LINDEMBERG;66;;JABURUNA;29123-136;DIESEL S10;09/09/2024;5,79;;R$ / litro;VIBRA
SE;ES;VILA VELHA;AUTO POSTO VALE ENCANTADO LTDA.; 05.892.261/0001-87;RUA SOBREIRO;395;;RIO MARINHO;29112-112;DIESEL;11/09/2024;5,99;;R$ / litro;VIBRA
SE;ES;VILA VELHA;AUTO POSTO VALE ENCANTADO LTDA.; 05.892.261/0001-87;RUA SOBREIRO;395;;RIO MARINHO;29112-112;DIESEL S10;11/09/2024;6,09;;R$ / litro;VIBRA
SE;ES;VILA VELHA;ARARA AZUL REDE DE POSTOS LTDA; 04.145.589/0011-49;AVENIDA FRANCISCO LACERDA AQUIAR;530;;ITAPARICA;29102-022;DIESEL S10;09/09/2024;5,99;;R$ / litro;RAIZEN
SE;ES;VILA VELHA;POSTO ARIBIRI DO GAS LTDA; 04.850.382/0001-01;AVENIDA CARLOS LINDEMBERG;1944;;SANTA INEZ;29108-075;GNV;09/09/2024;4,99;;R$ / m³;VIBRA
SE;ES;VILA VELHA;POSTO PERIM LTDA; 01.496.517/0001-86;RUA SANTA LEOPOLDINA;1650;;ITAPARICA;29102-040;DIESEL S10;09/09/2024;6,29;;R$ / litro;VIBRA
SE;ES;VILA VELHA;GLORIA POSTOS E SERVICOS LTDA; 04.165.053/0001-13;AVENIDA MINISTRO SALGADO FILHO;65;A;GLORIA;29106-010;DIESEL;09/09/2024;5,89;;R$ / litro;RAIZEN
SE;ES;VILA VELHA;GLORIA POSTOS E SERVICOS LTDA; 04.165.053/0001-13;AVENIDA MINISTRO SALGADO FILHO;65;A;GLORIA;29106-010;DIESEL S10;09/09/2024;5,95;;R$ / litro;RAIZEN
SE;ES;VILA VELHA;AUTO POSTO E SERVICOS ZUMACH LTDA; 02.648.712/0001-47;AVENIDA VITORIA REGIA;1,4;LOTE  3 E 4;JARDIM ASTECA;29104-485;DIESEL S10;11/09/2024;5,99;;R$ / litro;BRANCA
SE;ES;VILA VELHA;POSTO MARCELA LTDA; 01.503.536/0001-92;RUA DO PESSEGUEIRO;S/N;;DIVINO ESPÍRITO SANTO;29107-230;DIESEL S10;09/09/2024;5,99;;R$ / litro;VIBRA
SE;ES;VILA VELHA;POSTO DE COMBUSTIVEIS NEVADA LTDA; 01.502.805/0001-04;RUA PAPA JOAO XXIII;959;;RIO MARINHO;29112-346;DIESEL;11/09/2024;5,89;;R$ / litro;IPIRANGA
SE;ES;VILA VELHA;POSTO DE COMBUSTIVEIS NEVADA LTDA; 01.502.805/0001-04;RUA PAPA JOAO XXIII;959;;RIO MARINHO;29112-346;DIESEL S10;11/09/2024;5,99;;R$ / litro;IPIRANGA
SE;ES;VILA VELHA;POSTO TIBERIO LTDA; 01.166.046/0001-48;RODOVIA CARLOS LINDEMBERG;386;;JABURUNA;29123-600;GNV;09/09/2024;4,89;;R$ / m³;VIBRA
SE;ES;VILA VELHA;POSTO TIBERIO LTDA; 01.166.046/0001-48;RODOVIA CARLOS LINDEMBERG;386;;JABURUNA;29123-600;DIESEL S10;09/09/2024;5,99;;R$ / litro;VIBRA
SE;ES;VITORIA;J. S. PETROLEO E COMERCIO LTDA.; 08.788.618/0001-70;AVENIDA DANTE MICHELINI;2461;;MATA DA PRAIA;29066-430;GNV;09/09/2024;4,99;;R$ / m³;RAIZEN
SE;ES;VITORIA;AUTO POSTO SANTA PAULA LTDA; 08.589.031/0001-31;AVENIDA CORONEL JOSE MARTINS DE FIGUEIREDO;15;LOJA  02;FRADINHOS;29042-284;DIESEL S10;09/09/2024;6,09;;R$ / litro;VIBRA
SE;ES;VITORIA;POSTO DE COMBUSTIVEIS PA LTDA; 05.525.707/0001-35;AVENIDA NOSSA SENHORA DOS NAVEGANTES;220;;ENSEADA DO SUA;29050-256;DIESEL S10;09/09/2024;6,49;;R$ / litro;ATLÂNTICA
SE;ES;VITORIA;AUTO POSTO MARLIN LTDA; 04.228.463/0001-66;RUA JUIZ ALEXANDRE MARTINS DE CASTRO FILHO;285;;SANTA LUCIA;29056-295;DIESEL S10;09/09/2024;5,99;;R$ / litro;ATLÂNTICA
SE;ES;VITORIA;ARARA AZUL REDE DE POSTOS LTDA; 04.145.589/0006-81;RUA DONA MARIA ROSA;265;;ANDORINHAS;29045-221;GNV;09/09/2024;4,89;;R$ / m³;RAIZEN
SE;ES;VITORIA;ARARA AZUL REDE DE POSTOS LTDA; 04.145.589/0006-81;RUA DONA MARIA ROSA;265;;ANDORINHAS;29045-221;DIESEL S10;09/09/2024;5,99;;R$ / litro;RAIZEN
SE;ES;VITORIA;POSTO DE COMBUSTIVEIS MIRANTE LTDA.; 02.922.895/0001-47;AVENIDA JOSE MARIA VIVACQUA SANTOS;1675;;AEROPORTO;29092-015;GNV;09/09/2024;4,99;;R$ / m³;IPIRANGA
SE;ES;VITORIA;POSTO DE COMBUSTIVEIS MIRANTE LTDA.; 02.922.895/0001-47;AVENIDA JOSE MARIA VIVACQUA SANTOS;1675;;AEROPORTO;29092-015;DIESEL S10;09/09/2024;5,99;;R$ / litro;IPIRANGA
SE;ES;VITORIA;POSTO DE COMBUSTIVEL IDEAL EIRELI; 02.567.214/0001-70;AVENIDA VITORIA;3031;;GURIGICA;29027-080;DIESEL S10;09/09/2024;5,97;;R$ / litro;IPIRANGA
SE;ES;VITORIA;AUTO POSTO DA ILHA LTDA; 00.690.555/0001-02;AVENIDA LEITAO DA SILVA;420;;PRAIA DO SUA;29052-110;DIESEL S10;09/09/2024;7,99;;R$ / litro;VIBRA
CO;GO;ANAPOLIS;REDE TIRADENTES POSTOS DE COMBUSTIVEIS LTDA; 73.621.591/0005-11;AVENIDA J K;1945;;J K NOVA CAPITAL;75114-225;DIESEL S10;10/09/2024;5,89;;R$ / litro;BRANCA
CO;GO;ANAPOLIS;IMPERIAL COMÉRCIO DE COMBUSTÍVEIS LTDA.; 07.049.692/0001-01;AVENIDA BRASIL NORTE;2582;QD. 12 - LT. 01 A 06;ALVORADA;75084-555;DIESEL;11/09/2024;5,79;;R$ / litro;ALE
CO;GO;ANAPOLIS;IMPERIAL COMÉRCIO DE COMBUSTÍVEIS LTDA.; 07.049.692/0001-01;AVENIDA BRASIL NORTE;2582;QD. 12 - LT. 01 A 06;ALVORADA;75084-555;DIESEL S10;11/09/2024;5,89;;R$ / litro;ALE
CO;GO;ANAPOLIS;COMERCIO DE DERIVADOS DE PETROLEO NOVA CAPITAL LTDA; 07.034.167/0001-12;AVENIDA SAO FRANCISCO DE ASSIS;1555;;JUNDIAI;75110-810;DIESEL;10/09/2024;5,89;;R$ / litro;RAIZEN
CO;GO;ANAPOLIS;COMERCIO DE DERIVADOS DE PETROLEO NOVA CAPITAL LTDA; 07.034.167/0001-12;AVENIDA SAO FRANCISCO DE ASSIS;1555;;JUNDIAI;75110-810;DIESEL S10;10/09/2024;5,99;;R$ / litro;RAIZEN
CO;GO;ANAPOLIS;REDE TIRADENTES POSTOS DE COMBUSTIVEIS LTDA; 73.621.591/0003-50;AVENIDA ANA JACINTO;75;;V STA MARIA NAZARE;75113-190;DIESEL S10;11/09/2024;5,74;;R$ / litro;BRANCA
CO;GO;ANAPOLIS;POSTO SAO FRANCISCO LTDA; 25.080.920/0001-98;AVENIDA SAO FRANCISCO DE ASSIS;470;480;JUNDIAI;75110-810;DIESEL S10;10/09/2024;6,09;;R$ / litro;IPIRANGA
CO;GO;ANAPOLIS;BRASCOM JAIARA COMBUSTIVEIS LTDA; 04.792.468/0001-17;AVENIDA FERNANDO COSTA;828;;VILA JAIARA;75064-780;DIESEL;10/09/2024;5,69;;R$ / litro;BRANCA
CO;GO;ANAPOLIS;BRASCOM JAIARA COMBUSTIVEIS LTDA; 04.792.468/0001-17;AVENIDA FERNANDO COSTA;828;;VILA JAIARA;75064-780;DIESEL S10;10/09/2024;5,79;;R$ / litro;BRANCA
CO;GO;ANAPOLIS;SANTANA PETROLEO E PECAS LTDA; 00.403.785/0001-43;AVENIDA BRASIL;560;;CENTRO;75115-260;DIESEL;12/09/2024;5,59;;R$ / litro;IPIRANGA
CO;GO;ANAPOLIS;SANTANA PETROLEO E PECAS LTDA; 00.403.785/0001-43;AVENIDA BRASIL;560;;CENTRO;75115-260;DIESEL S10;12/09/2024;5,69;;R$ / litro;IPIRANGA
CO;GO;ANAPOLIS;POSTO CEBOLAO LTDA; 00.043.554/0001-76;AVENIDA BRASIL;5786;;PARQUE SAO JOAO;75123-385;DIESEL;12/09/2024;5,79;;R$ / litro;ALE
CO;GO;ANAPOLIS;POSTO CEBOLAO LTDA; 00.043.554/0001-76;AVENIDA BRASIL;5786;;PARQUE SAO JOAO;75123-385;DIESEL S10;12/09/2024;5,84;;R$ / litro;ALE
CO;GO;APARECIDA DE GOIANIA;GEMA AUTO POSTO LTDA; 04.921.120/0001-82;AVENIDA INDEPENDENCIA C/ RUA GOIAS;S/N;QD 04 LTS 03/04;SERRA DOURADA III;74973-340;DIESEL S10;09/09/2024;5,77;;R$ / litro;IPIRANGA
CO;GO;APARECIDA DE GOIANIA;AUTO POSTO BESSA LTDA; 02.568.878/0002-34;AVENIDA EUCLIDES DA CUNHA;SN;QD.01 LT.01/02/03 E 18;CIDADE SATELITE SAO LUIZ;74920-580;DIESEL S10;09/09/2024;5,99;;R$ / litro;IPIRANGA
CO;GO;APARECIDA DE GOIANIA;JM - COMERCIO DE LUBRIFICANTES LTDA; 05.608.441/0001-94;RUA MONTE CARMELO;SN;MODULO INDUSTRIAL 01 QD. 01;POLO EMPRESARIAL GOIAS;74983-160;DIESEL;09/09/2024;5,59;;R$ / litro;BRANCA
CO;GO;APARECIDA DE GOIANIA;JM - COMERCIO DE LUBRIFICANTES LTDA; 05.608.441/0001-94;RUA MONTE CARMELO;SN;MODULO INDUSTRIAL 01 QD. 01;POLO EMPRESARIAL GOIAS;74983-160;DIESEL S10;09/09/2024;5,69;;R$ / litro;BRANCA
CO;GO;APARECIDA DE GOIANIA;AUTO POSTO IGUALDADE LTDA; 03.155.626/0004-08;RUA 49;S/N;QD 65 LT 11/12;INDEPENDENCIA;74967-360;DIESEL;09/09/2024;5,89;;R$ / litro;BRANCA
CO;GO;APARECIDA DE GOIANIA;PILOTO COMERCIO DE DERIVADOS DE PETROLEO LTDA; 07.262.086/0001-70;AVENIDA INDEPENDENCIA ESQ. C/ RUA 3;S/N;QD. 04 LT. 01;CIDADE LIVRE;74970-295;DIESEL S10;09/09/2024;5,69;;R$ / litro;BRANCA
CO;GO;APARECIDA DE GOIANIA;COMERCIAL CLAMALU LTDA; 05.102.467/0001-66;AVENIDA 13 DE MAIO;S/N;QUADRA 1 LOTE 04;BAIRRO CARDOSO II ETAPA;74934-050;DIESEL S10;09/09/2024;5,89;;R$ / litro;BRANCA
CO;GO;APARECIDA DE GOIANIA;AM SERRA DOURADA COMERCIO DE COMBUSTIVEIS LTDA; 05.736.365/0001-00;RUA IRMAOS MARISTAS;S/N;QD.03, LT.09;SETOR SERRA DOURADA;74973-370;DIESEL S10;09/09/2024;5,69;;R$ / litro;IPIRANGA
CO;GO;APARECIDA DE GOIANIA;V & V AUTO POSTO LTDA; 04.742.974/0001-00;RUA ORTIGA;S/N;QD 60 - LOTE 17;VILA OLIVEIRA;74980-970;DIESEL S10;09/09/2024;5,99;;R$ / litro;BRANCA
CO;GO;APARECIDA DE GOIANIA;GARAVELO AUTO POSTO LTDA; 02.170.231/0001-79;RODOVIA GO-040;SN;QUADRA70                  LOTE  6E;SETOR GARAVELO;74930-520;DIESEL;09/09/2024;5,89;;R$ / litro;VIBRA
CO;GO;APARECIDA DE GOIANIA;GARAVELO AUTO POSTO LTDA; 02.170.231/0001-79;RODOVIA GO-040;SN;QUADRA70                  LOTE  6E;SETOR GARAVELO;74930-520;DIESEL S10;09/09/2024;5,99;;R$ / litro;VIBRA
CO;GO;APARECIDA DE GOIANIA;PETROLEO TAMBORIL COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA; 03.846.129/0001-03;AVENIDA INDEPENDENCIA;SN;QUADRA14                  LOTE  03E COMPL 03A05 E 28;RESIDENCIAL VILLAGE GARAVELO;74968-543;DIESEL;09/09/2024;5,59;;R$ / litro;BRANCA
CO;GO;APARECIDA DE GOIANIA;PETROLEO TAMBORIL COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA; 03.846.129/0001-03;AVENIDA INDEPENDENCIA;SN;QUADRA14                  LOTE  03E COMPL 03A05 E 28;RESIDENCIAL VILLAGE GARAVELO;74968-543;DIESEL S10;09/09/2024;5,69;;R$ / litro;BRANCA
CO;GO;APARECIDA DE GOIANIA;AUTO POSTO IGUALDADE LTDA; 03.155.626/0003-27;RUA H 152;S/N;QD.  55 LT. 13 AO 15;PARQUE FLORESTA;74953-240;DIESEL;09/09/2024;5,89;;R$ / litro;BRANCA
CO;GO;APARECIDA DE GOIANIA;POSTO TITAN LTDA; 02.772.179/0001-20;AVENIDA W 3;SN;QUADRA65                  LOTE  AR01;SITIOS SANTA LUZIA;74922-480;DIESEL;09/09/2024;5,69;;R$ / litro;ALE
CO;GO;APARECIDA DE GOIANIA;POSTO JARDIM HELVECIA COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA; 02.287.610/0001-43;AVENIDA RIO VERDE;SN;QUADRA46                  LOTE  01 E 02;JARDIM HELVECIA;74933-570;DIESEL;09/09/2024;5,69;;R$ / litro;IPIRANGA
CO;GO;APARECIDA DE GOIANIA;POSTO JARDIM HELVECIA COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA; 02.287.610/0001-43;AVENIDA RIO VERDE;SN;QUADRA46                  LOTE  01 E 02;JARDIM HELVECIA;74933-570;DIESEL S10;09/09/2024;5,99;;R$ / litro;IPIRANGA
