Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
NE;BA;ILHEUS;DERIVADOS DE PETROLEO LELEU LTDA; 13.497.953/0001-59;AVENIDA ITABUNA;2282;;CENTRO;45653-160;GASOLINA ADITIVADA;10/09/2024;6,15;;R$ / litro;IPIRANGA
NE;BA;ILHEUS;DERIVADOS DE PETROLEO LELEU LTDA; 13.497.953/0001-59;AVENIDA ITABUNA;2282;;CENTRO;45653-160;ETANOL;10/09/2024;4,55;;R$ / litro;IPIRANGA
NE;BA;ILHEUS;COMERCIAL SAVOIA LTDA; 02.366.787/0001-35;AVENIDA RAYMUNDO SA BARRETO;S/N;LOTES 26 27 E 28;JARDIM SAVOIA;45658-250;GASOLINA;10/09/2024;6,13;;R$ / litro;BRANCA
NE;BA;ILHEUS;COMERCIAL SAVOIA LTDA; 02.366.787/0001-35;AVENIDA RAYMUNDO SA BARRETO;S/N;LOTES 26 27 E 28;JARDIM SAVOIA;45658-250;GASOLINA ADITIVADA;10/09/2024;6,13;;R$ / litro;BRANCA
NE;BA;ILHEUS;COMERCIAL SAVOIA LTDA; 02.366.787/0001-35;AVENIDA RAYMUNDO SA BARRETO;S/N;LOTES 26 27 E 28;JARDIM SAVOIA;45658-250;ETANOL;10/09/2024;4,55;;R$ / litro;BRANCA
NE;BA;ILHEUS;AM DERIVADOS DE PETROLEO E COMERCIO LTDA; 00.175.819/0001-90;AVENIDA PETROBRAS;100;TERREO;CENTRO;45652-155;GASOLINA;10/09/2024;6,15;;R$ / litro;IPIRANGA
NE;BA;ILHEUS;AM DERIVADOS DE PETROLEO E COMERCIO LTDA; 00.175.819/0001-90;AVENIDA PETROBRAS;100;TERREO;CENTRO;45652-155;GASOLINA ADITIVADA;10/09/2024;6,25;;R$ / litro;IPIRANGA
NE;BA;ILHEUS;AM DERIVADOS DE PETROLEO E COMERCIO LTDA; 00.175.819/0001-90;AVENIDA PETROBRAS;100;TERREO;CENTRO;45652-155;ETANOL;10/09/2024;4,55;;R$ / litro;IPIRANGA
NE;BA;IPIRA;A S VIANA COSTA DANTAS; 02.448.248/0001-45;SITIO SAO JOSE;SN;;SEDE;44600-000;GASOLINA;12/09/2024;5,87;;R$ / litro;ALE
NE;BA;IPIRA;A S VIANA COSTA DANTAS; 02.448.248/0001-45;SITIO SAO JOSE;SN;;SEDE;44600-000;ETANOL;12/09/2024;4,55;;R$ / litro;ALE
NE;BA;ITABUNA;COMERCIAL HUSSEL ITABUNA I LTDA; 05.117.524/0001-80;AVENIDA MANOEL CHAVES;500;LT.JD.CORDIER L. 8/13;JACANA;45608-401;GASOLINA;09/09/2024;5,99;;R$ / litro;BRANCA
NE;BA;ITABUNA;COMERCIAL HUSSEL ITABUNA I LTDA; 05.117.524/0001-80;AVENIDA MANOEL CHAVES;500;LT.JD.CORDIER L. 8/13;JACANA;45608-401;GASOLINA ADITIVADA;09/09/2024;6,09;;R$ / litro;BRANCA
NE;BA;ITABUNA;COMERCIAL HUSSEL ITABUNA I LTDA; 05.117.524/0001-80;AVENIDA MANOEL CHAVES;500;LT.JD.CORDIER L. 8/13;JACANA;45608-401;ETANOL;09/09/2024;4,52;;R$ / litro;BRANCA
NE;BA;ITABUNA;IC PEREIRA COMERCIO DE  DERIVADOS DE PETROLEO LTDA; 04.028.011/0001-30;AVENIDA FERNANDO GOMES OLIVEIRA;SN;;CENTRO;45600-107;GASOLINA;12/09/2024;6,36;;R$ / litro;RAIZEN
NE;BA;ITABUNA;IC PEREIRA COMERCIO DE  DERIVADOS DE PETROLEO LTDA; 04.028.011/0001-30;AVENIDA FERNANDO GOMES OLIVEIRA;SN;;CENTRO;45600-107;GASOLINA ADITIVADA;12/09/2024;6,49;;R$ / litro;RAIZEN
NE;BA;ITABUNA;IC PEREIRA COMERCIO DE  DERIVADOS DE PETROLEO LTDA; 04.028.011/0001-30;AVENIDA FERNANDO GOMES OLIVEIRA;SN;;CENTRO;45600-107;ETANOL;12/09/2024;4,57;;R$ / litro;RAIZEN
NE;BA;ITABUNA;DERIVADOS DE PETROLEO E SERVICOS LTDA; 14.345.573/0001-61;AVENIDA JOSE SOARES PINHEIRO;2261;TERREO;LOMANTO JUNIOR;45601-051;GASOLINA;12/09/2024;6,39;;R$ / litro;BRANCA
NE;BA;ITABUNA;DERIVADOS DE PETROLEO E SERVICOS LTDA; 14.345.573/0001-61;AVENIDA JOSE SOARES PINHEIRO;2261;TERREO;LOMANTO JUNIOR;45601-051;GASOLINA ADITIVADA;12/09/2024;6,39;;R$ / litro;BRANCA
NE;BA;ITABUNA;DERIVADOS DE PETROLEO E SERVICOS LTDA; 14.345.573/0001-61;AVENIDA JOSE SOARES PINHEIRO;2261;TERREO;LOMANTO JUNIOR;45601-051;ETANOL;12/09/2024;4,52;;R$ / litro;BRANCA
NE;BA;ITABUNA;DERIVADOS DE PETROLEO TEUNA LTDA; 13.056.270/0001-66;AVENIDA INACIO TOSTA FILHO;834;;CENTRO;45600-201;GASOLINA;12/09/2024;6,39;;R$ / litro;BRANCA
NE;BA;ITABUNA;DERIVADOS DE PETROLEO TEUNA LTDA; 13.056.270/0001-66;AVENIDA INACIO TOSTA FILHO;834;;CENTRO;45600-201;GASOLINA ADITIVADA;12/09/2024;6,39;;R$ / litro;BRANCA
NE;BA;ITABUNA;DERIVADOS DE PETROLEO TEUNA LTDA; 13.056.270/0001-66;AVENIDA INACIO TOSTA FILHO;834;;CENTRO;45600-201;ETANOL;12/09/2024;4,52;;R$ / litro;BRANCA
NE;BA;ITABUNA;POSTO UNIVERSAL COMÉRCIO DE COMBUSTÍVEIS LTDA; 03.340.439/0001-51;RUA MARIA OLIVIA REBOUÇAS;S/N;;CENTRO;45600-000;GASOLINA;12/09/2024;6,39;;R$ / litro;VIBRA
NE;BA;ITABUNA;POSTO UNIVERSAL COMÉRCIO DE COMBUSTÍVEIS LTDA; 03.340.439/0001-51;RUA MARIA OLIVIA REBOUÇAS;S/N;;CENTRO;45600-000;GASOLINA ADITIVADA;12/09/2024;6,55;;R$ / litro;VIBRA
NE;BA;ITABUNA;POSTO UNIVERSAL COMÉRCIO DE COMBUSTÍVEIS LTDA; 03.340.439/0001-51;RUA MARIA OLIVIA REBOUÇAS;S/N;;CENTRO;45600-000;ETANOL;12/09/2024;4,52;;R$ / litro;VIBRA
NE;BA;ITAMARAJU;CODEPEL -COMERCIO DE DERIVADOS DE PETROLEO LTDA; 05.696.709/0001-97;AVENIDA PERIMENRAL;348;TERREO;CENTRO;45836-000;GASOLINA;10/09/2024;6,59;;R$ / litro;BRANCA
NE;BA;ITAMARAJU;CODEPEL -COMERCIO DE DERIVADOS DE PETROLEO LTDA; 05.696.709/0001-97;AVENIDA PERIMENRAL;348;TERREO;CENTRO;45836-000;ETANOL;10/09/2024;4,69;;R$ / litro;BRANCA
NE;BA;ITAMARAJU;BENTIVI DERIVADOS DE PETROLEO LTDA; 13.683.818/0001-06;RODOVIA BR 101;S/N;KM 808;SEDE;45836-000;GASOLINA;10/09/2024;6,55;;R$ / litro;IPIRANGA
NE;BA;ITAMARAJU;BENTIVI DERIVADOS DE PETROLEO LTDA; 13.683.818/0001-06;RODOVIA BR 101;S/N;KM 808;SEDE;45836-000;GASOLINA ADITIVADA;10/09/2024;6,65;;R$ / litro;IPIRANGA
NE;BA;ITAMARAJU;BENTIVI DERIVADOS DE PETROLEO LTDA; 13.683.818/0001-06;RODOVIA BR 101;S/N;KM 808;SEDE;45836-000;ETANOL;10/09/2024;4,65;;R$ / litro;IPIRANGA
NE;BA;JACOBINA;TROPICAL COMBUSTIVEIS E LUBRIFICANTES LTDA; 07.856.330/0001-22;RUA FRANCISCO ROCHA PIRES;300;;CENTRO;44700-000;GASOLINA;10/09/2024;6,09;;R$ / litro;BRANCA
NE;BA;JACOBINA;TROPICAL COMBUSTIVEIS E LUBRIFICANTES LTDA; 07.856.330/0001-22;RUA FRANCISCO ROCHA PIRES;300;;CENTRO;44700-000;GASOLINA ADITIVADA;10/09/2024;6,09;;R$ / litro;BRANCA
NE;BA;JACOBINA;TROPICAL COMBUSTIVEIS E LUBRIFICANTES LTDA; 07.856.330/0001-22;RUA FRANCISCO ROCHA PIRES;300;;CENTRO;44700-000;ETANOL;10/09/2024;4,61;;R$ / litro;BRANCA
NE;BA;JEQUIE;SS COMERCIO DERIVADOS DE PETROLEO LTDA; 08.505.094/0001-62;RUA BERTINO PASSOS;250;;CENTRO;45202-340;GASOLINA;10/09/2024;5,67;;R$ / litro;BRANCA
NE;BA;JEQUIE;SS COMERCIO DERIVADOS DE PETROLEO LTDA; 08.505.094/0001-62;RUA BERTINO PASSOS;250;;CENTRO;45202-340;GASOLINA ADITIVADA;10/09/2024;5,67;;R$ / litro;BRANCA
NE;BA;JEQUIE;SS COMERCIO DERIVADOS DE PETROLEO LTDA; 08.505.094/0001-62;RUA BERTINO PASSOS;250;;CENTRO;45202-340;ETANOL;10/09/2024;3,97;;R$ / litro;BRANCA
NE;BA;JEQUIE;D & M COMERCIAL LTDA; 03.550.965/0001-46;AVENIDA JOAO GOULART;65;;CENTRO;45200-070;GASOLINA;10/09/2024;5,69;;R$ / litro;RAIZEN
NE;BA;JEQUIE;D & M COMERCIAL LTDA; 03.550.965/0001-46;AVENIDA JOAO GOULART;65;;CENTRO;45200-070;GASOLINA ADITIVADA;10/09/2024;6,09;;R$ / litro;RAIZEN
NE;BA;JEQUIE;D & M COMERCIAL LTDA; 03.550.965/0001-46;AVENIDA JOAO GOULART;65;;CENTRO;45200-070;ETANOL;10/09/2024;4,45;;R$ / litro;RAIZEN
NE;BA;JEQUIE;JEQUIEZINHO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA; 05.924.835/0001-51;RUA DR. JOAO BRAGA;S/N;;JEQUIEZINHO;45205-011;GASOLINA;10/09/2024;5,69;;R$ / litro;BRANCA
NE;BA;JEQUIE;JEQUIEZINHO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA; 05.924.835/0001-51;RUA DR. JOAO BRAGA;S/N;;JEQUIEZINHO;45205-011;ETANOL;10/09/2024;3,99;;R$ / litro;BRANCA
NE;BA;JEQUIE;STOCK COMERCIO DE DERIVADOS DE PETROLEO LTDA; 13.707.245/0001-03;RUA BRIG SA BITENCOURT;5;;JEQUIEZINHO;45208-087;GASOLINA;10/09/2024;5,89;;R$ / litro;VIBRA
NE;BA;JEQUIE;STOCK COMERCIO DE DERIVADOS DE PETROLEO LTDA; 13.707.245/0001-03;RUA BRIG SA BITENCOURT;5;;JEQUIEZINHO;45208-087;GASOLINA ADITIVADA;10/09/2024;6,09;;R$ / litro;VIBRA
NE;BA;JEQUIE;STOCK COMERCIO DE DERIVADOS DE PETROLEO LTDA; 13.707.245/0001-03;RUA BRIG SA BITENCOURT;5;;JEQUIEZINHO;45208-087;ETANOL;10/09/2024;4,49;;R$ / litro;VIBRA
NE;BA;JEQUIE;PITU COMERCIO DE DERIVADOS DE PETROLEO LTDA; 02.891.624/0001-71;AVENIDA GOVERNADOR LOMANTO JUNIOR;220;;CENTRO;45202-130;GASOLINA;10/09/2024;5,69;;R$ / litro;BRANCA
NE;BA;JEQUIE;PITU COMERCIO DE DERIVADOS DE PETROLEO LTDA; 02.891.624/0001-71;AVENIDA GOVERNADOR LOMANTO JUNIOR;220;;CENTRO;45202-130;GASOLINA ADITIVADA;10/09/2024;5,69;;R$ / litro;BRANCA
NE;BA;JEQUIE;PITU COMERCIO DE DERIVADOS DE PETROLEO LTDA; 02.891.624/0001-71;AVENIDA GOVERNADOR LOMANTO JUNIOR;220;;CENTRO;45202-130;ETANOL;10/09/2024;4,05;;R$ / litro;BRANCA
NE;BA;JEQUIE;M W COMERCIO DE COMBUSTIVEIS SERVICOS E ALIMENTOS LTDA; 00.697.413/0001-77;PRACA GOVERNADOR JURACY MAGALHAES;437A;;JEQUIEZINHO;45208-109;GASOLINA;10/09/2024;5,67;;R$ / litro;BRANCA
NE;BA;JEQUIE;M W COMERCIO DE COMBUSTIVEIS SERVICOS E ALIMENTOS LTDA; 00.697.413/0001-77;PRACA GOVERNADOR JURACY MAGALHAES;437A;;JEQUIEZINHO;45208-109;ETANOL;10/09/2024;3,97;;R$ / litro;BRANCA
NE;BA;JEQUIE;SUDOESTE COMÉRCIO DE COMBUSTÍVEIS & SERVIÇOS LTDA.; 00.296.696/0001-45;AVENIDA OTAVIO MANGABEIRA;S/N;;MANDACARU;45200-000;GASOLINA;10/09/2024;5,67;;R$ / litro;IPIRANGA
NE;BA;JEQUIE;SUDOESTE COMÉRCIO DE COMBUSTÍVEIS & SERVIÇOS LTDA.; 00.296.696/0001-45;AVENIDA OTAVIO MANGABEIRA;S/N;;MANDACARU;45200-000;ETANOL;10/09/2024;3,97;;R$ / litro;IPIRANGA
NE;BA;POCOES;AUTO POSTO AMÉRICA LTDA.; 08.543.049/0001-00;RUA ALCIDES FAGUNDES;765;;SANTA RITA;45260-000;GASOLINA;11/09/2024;6,17;;R$ / litro;BRANCA
NE;BA;POCOES;AUTO POSTO AMÉRICA LTDA.; 08.543.049/0001-00;RUA ALCIDES FAGUNDES;765;;SANTA RITA;45260-000;ETANOL;11/09/2024;4,67;;R$ / litro;BRANCA
NE;BA;POCOES;QUEIROZ SANTOS COMÉRCIO DE COMBUSTIVEL LTDA; 07.183.283/0001-01;RUA GERMANO BATISTA DE SOUZA;320;;PITUBA;45260-000;GASOLINA;10/09/2024;6,19;;R$ / litro;BRANCA
NE;BA;POCOES;QUEIROZ SANTOS COMÉRCIO DE COMBUSTIVEL LTDA; 07.183.283/0001-01;RUA GERMANO BATISTA DE SOUZA;320;;PITUBA;45260-000;ETANOL;10/09/2024;4,7;;R$ / litro;BRANCA
NE;BA;POCOES;R.R. COMERCIO VAREJISTA E TRANSPORTE DE DERIVADOS DE PETROLEO LTDA; 06.165.285/0001-05;RUA TIMOTEO GONCALVES DA COSTA;79;;CENTRO;45260-000;GASOLINA;09/09/2024;6,19;;R$ / litro;BRANCA
NE;BA;POCOES;R.R. COMERCIO VAREJISTA E TRANSPORTE DE DERIVADOS DE PETROLEO LTDA; 06.165.285/0001-05;RUA TIMOTEO GONCALVES DA COSTA;79;;CENTRO;45260-000;ETANOL;09/09/2024;4,7;;R$ / litro;BRANCA
NE;BA;POCOES;POCOES DERIVADOS DE PETROLEO LTDA; 05.799.060/0001-30;RUA VIRGILIO DAMASIO;1;;LAGOA GRANDE;45260-000;GASOLINA;10/09/2024;6,19;;R$ / litro;BRANCA
NE;BA;POCOES;POCOES DERIVADOS DE PETROLEO LTDA; 05.799.060/0001-30;RUA VIRGILIO DAMASIO;1;;LAGOA GRANDE;45260-000;ETANOL;10/09/2024;4,7;;R$ / litro;BRANCA
NE;BA;POCOES;EZENILDA CÉLIA NOVAIS LABANCA; 14.987.317/0001-78;PRACA CORONEL RAIMUNDO PEREIRA DE MAGALHÃES;211;;CENTRO;45260-000;GASOLINA;09/09/2024;6,2;;R$ / litro;VIBRA
NE;BA;POCOES;EZENILDA CÉLIA NOVAIS LABANCA; 14.987.317/0001-78;PRACA CORONEL RAIMUNDO PEREIRA DE MAGALHÃES;211;;CENTRO;45260-000;ETANOL;09/09/2024;4,5;;R$ / litro;VIBRA
NE;BA;POCOES;POSTO E HOTEL PITUBA LTDA; 14.986.103/0001-87;RODOVIA BR 116;S/N;KM    766,620;SEDE;45260-000;GASOLINA;10/09/2024;6,19;;R$ / litro;BRANCA
NE;BA;POCOES;POSTO E HOTEL PITUBA LTDA; 14.986.103/0001-87;RODOVIA BR 116;S/N;KM    766,620;SEDE;45260-000;ETANOL;10/09/2024;4,7;;R$ / litro;BRANCA
NE;BA;POCOES;AUTO POSTO REFORCO LTDA; 13.315.486/0001-07;AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK;754;RODOVIA BR 116            KM 758;PITUBA;45260-000;GASOLINA;10/09/2024;6,14;;R$ / litro;VIBRA
NE;BA;POCOES;AUTO POSTO REFORCO LTDA; 13.315.486/0001-07;AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK;754;RODOVIA BR 116            KM 758;PITUBA;45260-000;GASOLINA ADITIVADA;10/09/2024;6,2;;R$ / litro;VIBRA
NE;BA;POCOES;AUTO POSTO REFORCO LTDA; 13.315.486/0001-07;AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK;754;RODOVIA BR 116            KM 758;PITUBA;45260-000;ETANOL;10/09/2024;4,49;;R$ / litro;VIBRA
NE;BA;SALVADOR;ECOPOSTOS - COMBUSTIVEIS E SERVICOS LTDA; 04.420.464/0004-50;AVENIDA BARROS REIS - LADO PAR;2938;ARRAIAL DO RETIRO;ARRAIAL DO RETIRO;41204-025;GASOLINA ADITIVADA;09/09/2024;6,38;;R$ / litro;VIBRA
NE;BA;SALVADOR;DEUSNEI - COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA; 08.378.412/0001-71;AVENIDA DORIVAL  CAYMMI;17336;;SAO  CRISTOVAO;41635-150;GASOLINA;10/09/2024;6,39;;R$ / litro;VIBRA
NE;BA;SALVADOR;DEUSNEI - COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA; 08.378.412/0001-71;AVENIDA DORIVAL  CAYMMI;17336;;SAO  CRISTOVAO;41635-150;GASOLINA ADITIVADA;10/09/2024;6,69;;R$ / litro;VIBRA
NE;BA;SALVADOR;DEUSNEI - COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA; 08.378.412/0001-71;AVENIDA DORIVAL  CAYMMI;17336;;SAO  CRISTOVAO;41635-150;ETANOL;10/09/2024;4,79;;R$ / litro;VIBRA
NE;BA;SALVADOR;J&J COMBUSTIVEIS LTDA; 06.115.130/0001-56;AVENIDA ANTONIO CARLOS MAGALHAES;5863;;SANTA TERESA;40265-200;GASOLINA;09/09/2024;6,39;;R$ / litro;IPIRANGA
NE;BA;SALVADOR;J&J COMBUSTIVEIS LTDA; 06.115.130/0001-56;AVENIDA ANTONIO CARLOS MAGALHAES;5863;;SANTA TERESA;40265-200;GASOLINA ADITIVADA;09/09/2024;6,79;;R$ / litro;IPIRANGA
NE;BA;SALVADOR;J&J COMBUSTIVEIS LTDA; 06.115.130/0001-56;AVENIDA ANTONIO CARLOS MAGALHAES;5863;;SANTA TERESA;40265-200;ETANOL;09/09/2024;4,79;;R$ / litro;IPIRANGA
NE;BA;SALVADOR;ECOPOSTOS - COMBUSTIVEIS E SERVICOS LTDA; 04.420.464/0003-70;AVENIDA PROFESSOR PINTO DE AGUIAR;650;;PITUACU;41740-090;GASOLINA;10/09/2024;6,39;;R$ / litro;VIBRA
NE;BA;SALVADOR;ECOPOSTOS - COMBUSTIVEIS E SERVICOS LTDA; 04.420.464/0003-70;AVENIDA PROFESSOR PINTO DE AGUIAR;650;;PITUACU;41740-090;GASOLINA ADITIVADA;10/09/2024;6,39;;R$ / litro;VIBRA
NE;BA;SALVADOR;PACIFICO COMERCIO E SERVICOS DE COMBUSTIVEIS LTDA; 06.948.623/0001-77;AVENIDA SANTA LUZIA;1137;;HORTO FLORESTAL;40295-050;ETANOL;09/09/2024;4,78;;R$ / litro;VIBRA
NE;BA;SALVADOR;PACIFICO COMERCIO E SERVICOS DE COMBUSTIVEIS LTDA; 06.948.623/0001-77;AVENIDA SANTA LUZIA;1137;;HORTO FLORESTAL;40295-050;GASOLINA;09/09/2024;6,38;;R$ / litro;VIBRA
NE;BA;SALVADOR;PACIFICO COMERCIO E SERVICOS DE COMBUSTIVEIS LTDA; 06.948.623/0001-77;AVENIDA SANTA LUZIA;1137;;HORTO FLORESTAL;40295-050;GASOLINA ADITIVADA;09/09/2024;6,68;;R$ / litro;VIBRA
NE;BA;SALVADOR;AUTO POSTO CAMURUPIM LTDA; 06.895.357/0001-61;AVENIDA OCTAVIO MANGABEIRA;429;;PITUBA;41830-050;GASOLINA;09/09/2024;6,38;;R$ / litro;RAIZEN
NE;BA;SALVADOR;AUTO POSTO CAMURUPIM LTDA; 06.895.357/0001-61;AVENIDA OCTAVIO MANGABEIRA;429;;PITUBA;41830-050;GASOLINA ADITIVADA;09/09/2024;6,78;;R$ / litro;RAIZEN
NE;BA;SALVADOR;AUTO POSTO CAMURUPIM LTDA; 06.895.357/0001-61;AVENIDA OCTAVIO MANGABEIRA;429;;PITUBA;41830-050;ETANOL;09/09/2024;4,78;;R$ / litro;RAIZEN
NE;BA;SALVADOR;POSTO KALILANDIA LTDA; 15.151.046/0012-31;AVENIDA LUIS VIANA;2489;;PERNAMBUES;41130-530;GASOLINA;10/09/2024;6,39;;R$ / litro;RAIZEN
NE;BA;SALVADOR;POSTO KALILANDIA LTDA; 15.151.046/0012-31;AVENIDA LUIS VIANA;2489;;PERNAMBUES;41130-530;GASOLINA ADITIVADA;10/09/2024;6,79;;R$ / litro;RAIZEN
NE;BA;SALVADOR;POSTO KALILANDIA LTDA; 15.151.046/0012-31;AVENIDA LUIS VIANA;2489;;PERNAMBUES;41130-530;ETANOL;10/09/2024;4,79;;R$ / litro;RAIZEN
NE;BA;SALVADOR;POSTO KALILANDIA LTDA; 15.151.046/0004-21;AVENIDA AVENIDA OCTAVIO MANGABEIRA;S/N;JARDIM PLACAFORD;ITAPOAN;41612-040;GASOLINA;10/09/2024;6,39;;R$ / litro;VIBRA
NE;BA;SALVADOR;POSTO KALILANDIA LTDA; 15.151.046/0004-21;AVENIDA AVENIDA OCTAVIO MANGABEIRA;S/N;JARDIM PLACAFORD;ITAPOAN;41612-040;GASOLINA ADITIVADA;10/09/2024;6,39;;R$ / litro;VIBRA
NE;BA;SALVADOR;POSTO KALILANDIA LTDA; 15.151.046/0004-21;AVENIDA AVENIDA OCTAVIO MANGABEIRA;S/N;JARDIM PLACAFORD;ITAPOAN;41612-040;ETANOL;10/09/2024;4,79;;R$ / litro;VIBRA
NE;BA;SALVADOR;D & B COMERCIAL LTDA; 05.548.976/0001-17;AVENIDA PROFESSOR PINTO DE AGUIAR;2100;;PITUACU;41740-090;GASOLINA;10/09/2024;6,39;;R$ / litro;RAIZEN
NE;BA;SALVADOR;D & B COMERCIAL LTDA; 05.548.976/0001-17;AVENIDA PROFESSOR PINTO DE AGUIAR;2100;;PITUACU;41740-090;GASOLINA ADITIVADA;10/09/2024;6,79;;R$ / litro;RAIZEN
NE;BA;SALVADOR;D & B COMERCIAL LTDA; 05.548.976/0001-17;AVENIDA PROFESSOR PINTO DE AGUIAR;2100;;PITUACU;41740-090;ETANOL;10/09/2024;4,75;;R$ / litro;RAIZEN
NE;BA;SALVADOR;GAS ON LINE COMERCIO E SERVICOS LTDA; 05.033.611/0001-50;AVENIDA HEITOR DIAS;735;;PAU MIUDO;40315-518;GASOLINA;09/09/2024;6,37;;R$ / litro;LARCO
NE;BA;SALVADOR;GAS ON LINE COMERCIO E SERVICOS LTDA; 05.033.611/0001-50;AVENIDA HEITOR DIAS;735;;PAU MIUDO;40315-518;GASOLINA ADITIVADA;09/09/2024;6,45;;R$ / litro;LARCO
NE;BA;SALVADOR;GAS ON LINE COMERCIO E SERVICOS LTDA; 05.033.611/0001-50;AVENIDA HEITOR DIAS;735;;PAU MIUDO;40315-518;ETANOL;09/09/2024;4,77;;R$ / litro;LARCO
NE;BA;SALVADOR;POSTO GAMELEIRA LTDA; 13.570.353/0001-79;RODOVIA RODOVIA BR 324, KM 9,5;S/N;POSTO;PIRAJA;40301-155;GASOLINA;11/09/2024;6,38;;R$ / litro;VIBRA
NE;BA;SALVADOR;POSTO GAMELEIRA LTDA; 13.570.353/0001-79;RODOVIA RODOVIA BR 324, KM 9,5;S/N;POSTO;PIRAJA;40301-155;GASOLINA ADITIVADA;11/09/2024;6,51;;R$ / litro;VIBRA
NE;BA;SALVADOR;POSTO GAMELEIRA LTDA; 13.570.353/0001-79;RODOVIA RODOVIA BR 324, KM 9,5;S/N;POSTO;PIRAJA;40301-155;ETANOL;11/09/2024;4,78;;R$ / litro;VIBRA
NE;BA;SALVADOR;AUTO POSTO BUDIÃO LTDA.; 13.635.461/0001-82;RUA DOUTOR AUGUSTO LOPES PONTES;167;;COSTA AZUL;41760-035;GASOLINA;10/09/2024;6,38;;R$ / litro;RAIZEN
NE;BA;SALVADOR;AUTO POSTO BUDIÃO LTDA.; 13.635.461/0001-82;RUA DOUTOR AUGUSTO LOPES PONTES;167;;COSTA AZUL;41760-035;GASOLINA ADITIVADA;10/09/2024;6,78;;R$ / litro;RAIZEN
NE;BA;SALVADOR;AUTO POSTO BUDIÃO LTDA.; 13.635.461/0001-82;RUA DOUTOR AUGUSTO LOPES PONTES;167;;COSTA AZUL;41760-035;ETANOL;10/09/2024;4,78;;R$ / litro;RAIZEN
NE;BA;SALVADOR;J A SOBRAL & CIA LTDA; 13.799.101/0001-16;AVENIDA MARIO LEAL FERREIRA;509;;BONOCO;40252-390;GASOLINA;10/09/2024;6,38;;R$ / litro;VIBRA
NE;BA;SALVADOR;J A SOBRAL & CIA LTDA; 13.799.101/0001-16;AVENIDA MARIO LEAL FERREIRA;509;;BONOCO;40252-390;GASOLINA ADITIVADA;10/09/2024;6,58;;R$ / litro;VIBRA
NE;BA;SALVADOR;J A SOBRAL & CIA LTDA; 13.799.101/0001-16;AVENIDA MARIO LEAL FERREIRA;509;;BONOCO;40252-390;ETANOL;10/09/2024;4,78;;R$ / litro;VIBRA
NE;BA;SALVADOR;M-30 COMERCIO DE COMBUSTIVEIS LTDA; 04.794.669/0001-53;ESTRADA DA LIBERDADE;428;;LIBERDADE;40375-016;GASOLINA;11/09/2024;6,33;;R$ / litro;BRANCA
NE;BA;SALVADOR;M-30 COMERCIO DE COMBUSTIVEIS LTDA; 04.794.669/0001-53;ESTRADA DA LIBERDADE;428;;LIBERDADE;40375-016;GASOLINA ADITIVADA;11/09/2024;6,33;;R$ / litro;BRANCA
NE;BA;SALVADOR;M-30 COMERCIO DE COMBUSTIVEIS LTDA; 04.794.669/0001-53;ESTRADA DA LIBERDADE;428;;LIBERDADE;40375-016;ETANOL;11/09/2024;4,73;;R$ / litro;BRANCA
NE;BA;SALVADOR;POSTO DE LUBRIFICACAO BARBALHO LTDA; 15.135.429/0001-63;LADEIRA DO ARCO;88;;BARBALHO;40301-146;GASOLINA;09/09/2024;6,39;;R$ / litro;VIBRA
NE;BA;SALVADOR;POSTO DE LUBRIFICACAO BARBALHO LTDA; 15.135.429/0001-63;LADEIRA DO ARCO;88;;BARBALHO;40301-146;GASOLINA ADITIVADA;09/09/2024;6,59;;R$ / litro;VIBRA
NE;BA;SALVADOR;POSTO DE LUBRIFICACAO BARBALHO LTDA; 15.135.429/0001-63;LADEIRA DO ARCO;88;;BARBALHO;40301-146;ETANOL;09/09/2024;4,79;;R$ / litro;VIBRA
NE;BA;SALVADOR;POSTO INDEPENDENCIA DE LUBRIFICACAO LTDA; 15.127.988/0001-21;LADEIRA DA INDEPENDENCIA;173;;NAZARE;40040-340;GASOLINA;09/09/2024;6,39;;R$ / litro;IPIRANGA
NE;BA;SALVADOR;POSTO INDEPENDENCIA DE LUBRIFICACAO LTDA; 15.127.988/0001-21;LADEIRA DA INDEPENDENCIA;173;;NAZARE;40040-340;GASOLINA ADITIVADA;09/09/2024;6,69;;R$ / litro;IPIRANGA
NE;BA;SALVADOR;POSTO INDEPENDENCIA DE LUBRIFICACAO LTDA; 15.127.988/0001-21;LADEIRA DA INDEPENDENCIA;173;;NAZARE;40040-340;ETANOL;09/09/2024;4,77;;R$ / litro;IPIRANGA
